"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2017-11-02","16:56:37","Clear","Dry","Very Light","-37.6","21.8","2394","0","21.8","10%","26.9","","Closed","2.618","0","Unsafe","Calm","0.0",
"2017-11-02","16:56:52","Clear","Dry","Very Light","-38.1","21.6","2395","0","21.6","10%","26.5","","Closed","2.633","0","Unsafe","Calm","0.0",
"2017-11-02","16:57:07","Clear","Dry","Very Light","-38.9","21.5","2395","0","21.5","10%","26.1","","Closed","2.629","0","Unsafe","Calm","0.0",
"2017-11-02","16:57:22","Clear","Dry","Very Light","-38.1","21.4","2395","0","21.4","10%","25.8","","Closed","2.802","0","Unsafe","Calm","0.0",
"2017-11-02","16:57:37","Clear","Dry","Very Light","-35.3","21.3","2395","0","21.3","10%","25.7","","Closed","2.618","0","Unsafe","Calm","0.0",
"2017-11-02","16:57:52","Clear","Dry","Very Light","-36.8","21.3","2395","0","21.3","10%","25.7","","Closed","2.618","0","Unsafe","Calm","0.0",
"2017-11-02","16:58:07","Clear","Dry","Very Light","-37.3","21.1","2395","0","21.1","10%","25.4","","Closed","2.633","0","Unsafe","Calm","0.0",
"2017-11-02","16:58:22","Clear","Dry","Very Light","-37.0","21.0","2395","0","21.0","10%","25.1","","Closed","2.629","0","Unsafe","Calm","0.0",
"2017-11-02","16:58:37","Clear","Dry","Very Light","-39.1","20.8","2395","0","20.8","10%","24.6","","Closed","2.632","0","Unsafe","Calm","0.0",
"2017-11-02","16:58:52","Clear","Dry","Very Light","-37.9","20.6","2395","0","20.6","10%","24.3","","Closed","2.700","0","Unsafe","Calm","0.0",
"2017-11-02","16:59:07","Clear","Dry","Very Light","-38.1","20.4","2396","0","20.4","10%","24.0","Heating UP","Closed","2.631","0","Unsafe","Calm","0.0",
"2017-11-02","16:59:22","Clear","Dry","Very Light","-37.2","20.2","2400","0","20.2","11%","23.6","Heating UP","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","16:59:37","Clear","Dry","Very Light","-36.5","20.0","2432","0","20.0","13%","23.7","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","16:59:52","Clear","Dry","Very Light","-39.8","19.8","2432","0","19.8","13%","23.3","Heating UP","Closed","2.637","0","Unsafe","Calm","0.0",
"2017-11-02","17:00:07","Clear","Dry","Very Light","-38.1","19.6","2432","0","19.6","14%","23.1","Heating UP","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:00:22","Clear","Dry","Very Light","-34.5","19.6","2400","0","19.6","15%","23.7","","Closed","2.689","0","Unsafe","Calm","0.0",
"2017-11-02","17:00:37","Clear","Dry","Very Light","-35.1","19.6","2400","0","19.6","15%","24.0","Heating DOWN","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:00:52","Clear","Dry","Very Light","-34.4","19.8","2432","0","19.8","14%","24.6","Heating DOWN","Closed","2.634","0","Unsafe","Calm","0.0",
"2017-11-02","17:01:07","Clear","Dry","Very Light","-35.6","19.9","2432","0","19.9","12%","24.9","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:01:22","Clear","Dry","Very Light","-33.7","20.0","2395","0","20.0","10%","25.3","","Closed","2.622","0","Unsafe","Calm","0.0",
"2017-11-02","17:01:37","Clear","Dry","Very Light","-35.3","20.1","2395","0","20.1","10%","25.3","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:01:52","Clear","Dry","Very Light","-34.3","20.2","2395","0","20.2","10%","25.6","","Closed","2.808","0","Unsafe","Calm","0.0",
"2017-11-02","17:02:07","Clear","Dry","Very Light","-38.9","20.0","2395","0","20.0","10%","24.7","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:02:22","Clear","Dry","Very Light","-39.9","19.8","2397","0","19.8","10%","23.9","","Closed","2.629","0","Unsafe","Calm","0.0",
"2017-11-02","17:02:37","Clear","Dry","Very Light","-38.3","19.5","2397","0","19.5","10%","23.2","","Closed","2.629","0","Unsafe","Calm","0.0",
"2017-11-02","17:02:52","Clear","Dry","Very Light","-39.0","19.2","2397","0","19.2","10%","22.6","Heating UP","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:03:07","Clear","Dry","Very Light","-39.8","19.1","2432","0","19.1","12%","22.6","Heating UP","Closed","2.625","0","Unsafe","Calm","0.0",
"2017-11-02","17:03:22","Clear","Dry","Very Light","-35.9","19.0","2432","0","19.0","14%","22.6","","Closed","2.789","0","Unsafe","Calm","0.0",
"2017-11-02","17:03:37","Clear","Dry","Very Light","-36.2","18.9","2432","0","18.9","14%","22.8","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:03:52","Clear","Dry","Very Light","-36.7","18.9","2432","0","18.9","14%","23.0","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:04:07","Clear","Dry","Very Light","-35.3","19.1","2432","0","19.1","14%","23.4","Heating DOWN","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:04:22","Clear","Dry","Very Light","-36.2","19.1","2432","0","19.1","13%","23.8","Heating DOWN","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:04:37","Clear","Dry","Very Light","-35.6","19.1","2400","0","19.1","11%","23.7","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:04:52","Clear","Dry","Very Light","-37.3","19.0","2400","0","19.0","11%","23.3","","Closed","2.689","0","Unsafe","Calm","0.0",
"2017-11-02","17:05:07","Clear","Dry","Very Light","-35.2","18.9","2400","0","18.9","11%","23.1","","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:05:22","Clear","Dry","Very Light","-33.7","19.0","2400","0","19.0","11%","23.5","","Closed","2.634","0","Unsafe","Calm","0.0",
"2017-11-02","17:05:37","Clear","Dry","Very Light","-36.1","19.1","2397","0","19.1","10%","23.7","","Closed","2.629","0","Unsafe","Calm","0.0",
"2017-11-02","17:05:52","Clear","Dry","Very Light","-33.0","19.3","2396","0","19.3","10%","24.2","","Closed","2.631","0","Unsafe","Calm","0.0",
"2017-11-02","17:06:07","Clear","Dry","Very Light","-34.2","19.4","2396","0","19.4","10%","24.7","","Closed","2.633","0","Unsafe","Calm","0.0",
"2017-11-02","17:06:22","Clear","Dry","Very Light","-34.2","19.5","2395","0","19.5","10%","24.7","","Closed","2.687","0","Unsafe","Calm","0.0",
"2017-11-02","17:06:37","Clear","Dry","Very Light","-32.9","19.7","2396","0","19.7","10%","24.9","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:06:52","Clear","Dry","Very Light","-34.7","19.8","2395","0","19.8","10%","25.2","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:07:07","Clear","Dry","Very Light","-34.5","19.9","2395","0","19.9","10%","25.3","","Closed","2.633","0","Unsafe","Calm","0.0",
"2017-11-02","17:07:22","Clear","Dry","Very Light","-35.6","19.9","2396","0","19.9","10%","25.1","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:07:37","Clear","Dry","Very Light","-36.2","19.8","2396","0","19.8","10%","24.6","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:07:52","Clear","Dry","Very Light","-36.9","19.8","2395","0","19.8","10%","24.6","","Closed","2.790","0","Unsafe","Calm","0.0",
"2017-11-02","17:08:07","Clear","Dry","Very Light","-36.8","19.7","2397","0","19.7","10%","24.1","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:08:22","Clear","Dry","Very Light","-38.5","19.5","2397","0","19.5","10%","23.5","","Closed","2.646","0","Unsafe","Calm","0.0",
"2017-11-02","17:08:37","Clear","Dry","Very Light","-37.6","19.4","2397","0","19.4","10%","23.4","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:08:52","Clear","Dry","Very Light","-35.7","19.3","2397","0","19.3","10%","23.2","","Closed","2.625","0","Unsafe","Calm","0.0",
"2017-11-02","17:09:07","Clear","Dry","Very Light","-35.9","19.3","2397","0","19.3","10%","23.4","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:09:22","Clear","Dry","Very Light","-34.5","19.3","2397","0","19.3","10%","23.4","","Closed","2.703","0","Unsafe","Calm","0.0",
"2017-11-02","17:09:37","Clear","Dry","Very Light","-35.9","19.3","2397","0","19.3","10%","23.4","","Closed","2.632","0","Unsafe","Calm","0.0",
"2017-11-02","17:09:52","Clear","Dry","Very Light","-35.4","19.3","2397","0","19.3","10%","23.7","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:10:07","Clear","Dry","Very Light","-33.3","19.5","2397","0","19.5","10%","24.2","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:10:22","Clear","Dry","Very Light","-33.9","19.5","2396","0","19.5","10%","24.4","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:10:37","Clear","Dry","Very Light","-33.4","19.7","2395","0","19.7","10%","24.9","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:10:52","Clear","Dry","Very Light","-33.4","19.8","2395","0","19.8","10%","25.2","","Closed","2.690","0","Unsafe","Calm","0.0",
"2017-11-02","17:11:07","Clear","Dry","Very Light","-34.8","19.9","2396","0","19.9","10%","25.3","","Closed","2.642","0","Unsafe","Calm","0.0",
"2017-11-02","17:11:22","Clear","Dry","Very Light","-35.1","20.0","2395","0","20.0","10%","25.4","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:11:37","Clear","Dry","Very Light","-33.6","20.1","2395","0","20.1","10%","25.6","","Closed","2.625","0","Unsafe","Calm","0.0",
"2017-11-02","17:11:52","Clear","Dry","Very Light","-35.4","20.1","2395","0","20.1","10%","25.6","","Closed","2.631","0","Unsafe","Calm","0.0",
"2017-11-02","17:12:07","Clear","Dry","Very Light","-34.2","20.2","2395","0","20.2","10%","25.8","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:12:22","Clear","Dry","Very Light","-35.6","20.3","2395","0","20.3","10%","25.8","","Closed","2.689","0","Unsafe","Calm","0.0",
"2017-11-02","17:12:37","Clear","Dry","Very Light","-34.4","20.3","2395","0","20.3","10%","25.9","","Closed","2.632","0","Unsafe","Calm","0.0",
"2017-11-02","17:12:52","Clear","Dry","Very Light","-33.3","20.5","2396","0","20.5","10%","26.2","","Closed","2.638","0","Unsafe","Calm","0.0",
"2017-11-02","17:13:07","Clear","Dry","Very Light","-35.0","20.6","2395","0","20.6","10%","26.3","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:13:22","Clear","Dry","Very Light","-34.6","20.7","2395","0","20.7","10%","26.6","","Closed","2.630","0","Unsafe","Calm","0.0",
"2017-11-02","17:13:37","Clear","Dry","Very Light","-36.2","20.7","2395","0","20.7","10%","26.7","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:13:52","Clear","Dry","Very Light","-34.7","20.6","2395","0","20.6","10%","26.9","","Closed","2.693","0","Unsafe","Calm","0.0",
"2017-11-02","17:14:07","Clear","Dry","Very Light","-36.0","20.7","2395","0","20.7","10%","26.8","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:14:22","Clear","Dry","Very Light","-34.9","20.8","2395","0","20.8","10%","27.0","","Closed","2.635","0","Unsafe","Calm","0.0",
"2017-11-02","17:14:37","Clear","Dry","Very Light","-35.4","20.8","2395","0","20.8","10%","26.8","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:14:52","Clear","Dry","Very Light","-33.4","20.9","2395","0","20.9","10%","26.8","","Closed","2.633","0","Unsafe","Calm","0.0",
"2017-11-02","17:15:07","Clear","Dry","Very Light","-35.7","20.9","2395","0","20.9","10%","26.5","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:15:22","Clear","Dry","Very Light","-34.7","20.9","2396","0","20.9","10%","26.4","","Closed","2.689","0","Unsafe","Calm","0.0",
"2017-11-02","17:15:37","Clear","Dry","Very Light","-36.5","20.9","2395","0","20.9","10%","26.4","","Closed","2.622","0","Unsafe","Calm","0.0",
"2017-11-02","17:15:52","Clear","Dry","Very Light","-37.0","20.8","2395","0","20.8","10%","25.9","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:16:07","Clear","Dry","Very Light","-35.9","20.8","2395","0","20.8","10%","25.7","","Closed","2.631","0","Unsafe","Calm","0.0",
"2017-11-02","17:16:22","Clear","Dry","Very Light","-38.5","20.7","2396","0","20.7","10%","25.5","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:16:37","Clear","Dry","Very Light","-38.3","20.4","2395","0","20.4","10%","24.6","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:16:52","Clear","Dry","Very Light","-39.3","20.3","2396","0","20.3","10%","24.2","","Closed","2.688","0","Unsafe","Calm","0.0",
"2017-11-02","17:17:07","Clear","Dry","Very Light","-35.3","20.1","2396","0","20.1","10%","23.9","","Closed","2.621","0","Unsafe","Calm","0.0",
"2017-11-02","17:17:22","Clear","Dry","Very Light","-38.6","20.1","2396","0","20.1","10%","23.9","","Closed","2.621","0","Unsafe","Calm","0.0",
"2017-11-02","17:17:37","Clear","Dry","Very Light","-36.8","20.0","2397","0","20.0","10%","23.8","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:17:54","Clear","Dry","Very Light","-35.2","20.0","2396","0","20.0","10%","23.8","","Closed","4.646","0","Unsafe","Calm","0.0",
"2017-11-02","17:18:07","Clear","Dry","Very Light","-36.1","20.0","2396","0","20.0","10%","23.8","","Closed","2.632","0","Unsafe","Calm","0.0",
"2017-11-02","17:18:22","Clear","Dry","Very Light","-36.9","19.9","2397","0","19.9","10%","23.8","","Closed","2.690","0","Unsafe","Calm","0.0",
"2017-11-02","17:18:37","Clear","Dry","Very Light","-36.8","19.8","2397","0","19.8","10%","23.7","","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:18:52","Clear","Dry","Very Light","-34.6","19.9","2396","0","19.9","10%","24.0","","Closed","2.621","0","Unsafe","Calm","0.0",
"2017-11-02","17:19:07","Clear","Dry","Very Light","-35.6","20.0","2395","0","20.0","10%","24.3","","Closed","2.622","0","Unsafe","Calm","0.0",
"2017-11-02","17:19:22","Clear","Dry","Very Light","-34.1","20.0","2395","0","20.0","10%","24.5","","Closed","2.625","0","Unsafe","Calm","0.0",
"2017-11-02","17:19:37","Clear","Dry","Very Light","-34.0","20.1","2396","0","20.1","10%","24.9","","Closed","2.637","0","Unsafe","Calm","0.0",
"2017-11-02","17:19:53","Clear","Dry","Very Light","-34.1","20.3","2395","0","20.3","10%","25.4","","Closed","2.820","0","Unsafe","Calm","0.0",
"2017-11-02","17:20:07","Clear","Dry","Very Light","-34.9","20.3","2395","0","20.3","10%","25.4","","Closed","2.634","0","Unsafe","Calm","0.0",
"2017-11-02","17:20:22","Clear","Dry","Very Light","-33.7","20.4","2395","0","20.4","10%","25.7","","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:20:37","Clear","Dry","Very Light","-34.3","20.5","2395","0","20.5","10%","25.8","","Closed","2.636","0","Unsafe","Calm","0.0",
"2017-11-02","17:20:52","Clear","Dry","Very Light","-36.4","20.5","2396","0","20.5","10%","25.8","","Closed","2.627","0","Unsafe","Calm","0.0",
"2017-11-02","17:21:07","Clear","Dry","Very Light","-33.9","20.7","2395","0","20.7","10%","26.3","","Closed","2.632","0","Unsafe","Calm","0.0",
"2017-11-02","17:21:22","Clear","Dry","Very Light","-35.5","20.8","2395","0","20.8","10%","26.4","","Closed","2.699","0","Unsafe","Calm","0.0",
"2017-11-02","17:21:37","Clear","Dry","Very Light","-35.4","20.8","2395","0","20.8","10%","26.3","","Closed","2.622","0","Unsafe","Calm","0.0",
"2017-11-02","17:21:52","Clear","Dry","Very Light","-35.8","20.8","2395","0","20.8","10%","26.4","","Closed","2.625","0","Unsafe","Calm","0.0",
"2017-11-02","17:22:07","Clear","Dry","Very Light","-36.1","20.8","2395","0","20.8","10%","26.4","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:22:22","Clear","Dry","Very Light","-36.0","20.8","2395","0","20.8","10%","26.4","","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:22:37","Clear","Dry","Very Light","-35.3","20.8","2395","0","20.8","10%","26.2","","Closed","2.625","0","Unsafe","Calm","0.0",
"2017-11-02","17:22:52","Clear","Dry","Very Light","-34.6","20.8","2396","0","20.8","10%","26.2","","Closed","2.689","0","Unsafe","Calm","0.0",
"2017-11-02","17:23:07","Clear","Dry","Very Light","-34.7","20.9","2395","0","20.9","10%","26.5","","Closed","2.636","0","Unsafe","Calm","0.0",
"2017-11-02","17:23:22","Clear","Dry","Very Light","-37.5","20.8","2396","0","20.8","10%","26.3","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:23:37","Clear","Dry","Very Light","-36.5","20.8","2396","0","20.8","10%","26.1","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:23:52","Clear","Dry","Very Light","-35.4","20.8","2395","0","20.8","10%","26.0","","Closed","2.629","0","Unsafe","Calm","0.0",
"2017-11-02","17:24:07","Clear","Dry","Very Light","-36.3","20.7","2396","0","20.7","10%","25.8","","Closed","2.624","0","Unsafe","Calm","0.0",
"2017-11-02","17:24:22","Clear","Dry","Very Light","-35.2","20.8","2395","0","20.8","10%","26.0","","Closed","2.691","0","Unsafe","Calm","0.0",
"2017-11-02","17:24:37","Clear","Dry","Very Light","-37.0","20.7","2395","0","20.7","10%","26.0","","Closed","2.633","0","Unsafe","Calm","0.0",
"2017-11-02","17:24:52","Clear","Dry","Very Light","-35.2","20.8","2396","0","20.8","10%","26.2","","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:25:07","Clear","Dry","Very Light","-35.9","20.8","2395","0","20.8","10%","26.2","","Closed","2.635","0","Unsafe","Calm","0.0",
"2017-11-02","17:25:22","Clear","Dry","Very Light","-35.3","20.9","2395","0","20.9","10%","26.4","","Closed","2.622","0","Unsafe","Calm","0.0",
"2017-11-02","17:25:37","Clear","Dry","Very Light","-36.4","20.9","2395","0","20.9","10%","26.1","","Closed","2.622","0","Unsafe","Calm","0.0",
"2017-11-02","17:25:52","Clear","Dry","Very Light","-34.5","20.9","2396","0","20.9","10%","26.2","","Closed","2.691","0","Unsafe","Calm","0.0",
"2017-11-02","17:26:07","Clear","Dry","Very Light","-33.7","21.0","2396","0","21.0","10%","26.3","","Closed","2.618","0","Unsafe","Calm","0.0",
"2017-11-02","17:26:22","Clear","Dry","Very Light","-37.0","21.0","2395","0","21.0","10%","26.1","","Closed","2.620","0","Unsafe","Calm","0.0",
"2017-11-02","17:26:37","Clear","Dry","Very Light","-36.7","20.8","2396","0","20.8","10%","25.6","","Closed","2.621","0","Unsafe","Calm","0.0",
"2017-11-02","17:26:52","Clear","Dry","Very Light","-39.5","20.7","2395","0","20.7","10%","25.2","","Closed","2.620","0","Unsafe","Calm","0.0",
"2017-11-02","17:27:07","Clear","Dry","Very Light","-38.5","20.4","2395","0","20.4","10%","24.3","","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:27:22","Clear","Dry","Very Light","-37.1","20.3","2395","0","20.3","10%","24.0","","Closed","2.692","0","Unsafe","Calm","0.0",
"2017-11-02","17:27:37","Clear","Dry","Very Light","-38.4","20.2","2396","0","20.2","10%","23.8","Heating UP","Closed","2.626","0","Unsafe","Calm","0.0",
"2017-11-02","17:27:52","Clear","Dry","Very Light","-38.0","20.1","2400","0","20.1","11%","23.7","Heating UP","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:28:07","Clear","Dry","Very Light","-35.3","20.0","2432","0","20.0","12%","23.6","Heating UP","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:28:22","Clear","Dry","Very Light","-34.9","20.0","2432","0","20.0","13%","24.1","","Closed","2.623","0","Unsafe","Calm","0.0",
"2017-11-02","17:28:37","Clear","Dry","Very Light","-36.6","20.1","2432","0","20.1","13%","24.5","Heating DOWN","Closed","2.628","0","Unsafe","Calm","0.0",
"2017-11-02","17:28:52","Clear","Dry","Very Light","-36.8","20.1","2432","0","20.1","12%","24.6","","Closed","2.687","0","Unsafe","Calm","0.0",
